id2,year,part,kd2,kd5,kd17,tempinc,part1
939,81,1,1,1,2,0.255863189697266,0
939,82,0,0,1,3,6.17987108230591,1
939,83,1,0,1,3,-5.71921682357788,0
939,84,0,0,1,3,-5.45189094543457,1
939,85,1,0,0,4,1.05350494384766,0
940,79,1,0,1,1,-18.9405193328857,NA
940,80,0,0,0,2,-6.66919088363647,1
940,81,0,0,0,2,-3.03817701339722,0
940,82,0,0,0,2,2.18936491012573,0
940,83,0,0,0,2,-0.00182340003084391,0
940,84,0,0,0,2,9.76837158203125,0
940,85,0,0,0,2,16.6919593811035,0
941,79,1,1,0,0,-7.61695909500122,NA
941,80,1,1,0,0,-4.8514518737793,1
941,81,1,1,0,0,-2.50852990150452,1
941,82,1,0,1,0,-0.843719482421875,1
941,83,1,0,1,0,4.71270418167114,1
941,84,1,1,1,0,2.09218192100525,1
941,85,1,1,0,1,9.01576995849609,1
942,79,0,0,1,2,-1.29514503479004,NA
942,80,0,0,1,2,-3.35612297058105,0
942,81,1,0,1,2,-2.68600511550903,0
942,82,1,0,0,3,2.44189310073853,1
942,83,0,0,0,3,1.73364102840424,1
942,84,1,0,0,3,-0.25189208984375,0
942,85,1,0,0,2,3.41362810134888,1
943,79,0,0,0,3,9.64063453674316,NA
943,80,0,0,0,3,-0.830846786499023,0
943,81,1,0,0,3,-1.09849405288696,0
943,82,1,0,0,3,-7.52947807312012,1
943,83,1,0,0,3,-8.15172004699707,1
943,84,1,0,0,3,5.42810392379761,1
943,85,0,0,0,1,2.54179406166077,1
944,79,1,0,1,1,-2.9641420841217,NA
944,80,0,0,1,1,2.29212594032288,1
944,81,0,1,1,1,-0.984251022338867,0
944,82,0,1,1,1,1.27186596393585,0
944,83,0,1,0,2,0.258625000715256,0
944,84,0,0,1,2,0.490852385759354,0
944,85,0,0,1,2,-0.36506649851799,0
945,79,1,0,0,1,2.31006002426147,NA
945,80,1,0,0,1,3.56229305267334,1
945,81,1,0,0,1,0.92425537109375,1
945,82,0,0,0,1,-1.87502694129944,1
945,83,0,0,0,1,-9.21195983886719,0
945,84,0,0,0,1,1.15168595314026,0
945,85,0,0,0,1,3.13869309425354,0
946,79,0,0,1,3,-6.71161699295044,NA
946,80,0,0,1,3,-16.034839630127,0
946,81,0,1,1,3,13.4017601013184,0
946,82,0,1,0,4,-10.2920503616333,0
946,83,0,1,0,4,10.8626499176025,0
946,84,0,0,1,4,19.5122699737549,0
946,85,1,0,1,3,-10.738169670105,0
947,79,1,0,0,0,-6.5372052192688,NA
947,80,1,0,0,0,-8.80617809295654,1
947,81,1,0,0,0,6.68315315246582,1
947,82,1,0,0,0,11.3058004379272,1
947,83,1,0,0,0,6.04444313049316,1
947,84,1,0,0,0,-6.28101921081543,1
947,85,1,0,0,0,-2.40898704528809,1
948,79,0,0,1,3,-15.6356801986694,NA
948,80,0,0,1,3,-11.2528600692749,0
948,81,0,0,0,4,-6.43640899658203,0
948,82,0,0,0,4,2.79864501953125,0
948,83,1,0,0,3,3.23110604286194,0
948,84,0,0,0,2,9.23589706420898,1
948,85,1,0,0,2,18.0592994689941,0
949,79,0,1,0,0,-4.56464576721191,NA
949,80,0,1,0,0,-0.321960389614105,0
949,81,0,1,1,0,-0.500329971313477,0
949,82,1,1,1,0,0.134004592895508,0
949,83,0,1,1,0,2.70636010169983,1
949,84,0,0,1,1,1.71708703041077,0
949,85,0,0,1,1,0.829488813877106,0
950,79,0,0,1,0,1.03183901309967,NA
950,80,0,1,1,0,-0.922330915927887,0
950,81,0,1,1,0,-1.65993905067444,0
950,82,0,0,1,1,-2.96040892601013,0
950,83,0,0,1,1,3.38897299766541,0
950,84,0,0,1,1,1.25035500526428,0
950,85,0,0,1,1,-0.128494307398796,0
951,79,1,0,0,0,3.12873506546021,NA
951,80,1,0,0,0,-2.67105507850647,1
951,81,1,0,0,0,-1.29578197002411,1
951,82,1,0,0,0,1.74243497848511,1
951,83,1,0,0,0,-5.18987989425659,1
951,84,1,0,0,0,1.78934097290039,1
951,85,1,0,0,0,2.49621605873108,1
952,79,1,1,1,1,4.65648889541626,NA
952,80,1,0,2,1,3.96557998657227,1
952,81,1,0,2,1,5.41798400878906,1
952,82,1,0,1,2,-2.24151802062988,1
952,83,1,0,1,2,-1.25247800350189,1
952,84,1,0,0,3,-5.7955470085144,1
952,85,1,0,0,3,-4.75051021575928,1
953,79,1,0,0,3,6.72697496414185,NA
953,80,1,0,0,3,1.14051604270935,1
953,81,1,0,0,2,0.43065071105957,1
953,82,1,0,0,2,-1.3887540102005,1
953,83,1,0,0,1,-3.6224091053009,1
953,84,1,0,0,1,-3.34801411628723,1
953,85,1,0,0,1,0.0610322989523411,1
954,79,1,0,0,1,-1.76660203933716,NA
954,80,1,0,0,1,-3.29170989990234,1
954,81,1,0,0,1,-2.29644393920898,1
954,82,1,0,0,1,2.12117409706116,1
954,83,1,0,0,1,5.50793123245239,1
954,84,1,0,0,1,2.53242492675781,1
954,85,1,0,0,1,-2.80677199363708,1
955,79,1,0,0,2,9.85132026672363,NA
955,80,1,0,0,2,-3.50815010070801,1
955,81,1,0,0,2,0.946143209934235,1
955,82,1,0,0,2,4.8721661567688,1
955,83,0,0,0,2,-5.32487487792969,1
955,84,1,0,0,1,-1.51727402210236,0
955,85,1,0,0,1,-5.31933116912842,1
956,79,0,0,0,3,7.25219678878784,NA
956,80,0,0,0,2,4.51410293579102,0
956,81,0,0,0,2,3.85414505004883,0
956,82,0,0,0,2,-2.36502408981323,0
956,83,0,0,0,1,-5.80480813980103,0
956,84,0,0,0,1,-4.24224996566772,0
956,85,0,0,0,1,-3.20836305618286,0
957,79,1,0,1,2,8.23965835571289,NA
957,80,1,0,1,2,-4.614342212677,1
957,81,1,0,0,3,2.80105209350586,1
957,82,1,0,0,3,-3.80350995063782,1
957,83,1,0,0,3,0.532120704650879,1
957,84,1,0,0,3,1.20709502696991,1
957,85,1,0,0,3,-4.36207485198975,1
958,79,1,0,0,2,2.86622595787048,NA
958,80,1,1,0,2,0.648464202880859,1
958,81,1,1,0,2,-0.762250900268555,1
958,82,1,1,0,2,-0.794563293457031,1
958,83,1,0,1,2,-1.80842804908752,1
958,84,1,0,1,2,-2.40606498718262,1
958,85,1,0,1,0,2.2566180229187,1
959,79,1,0,0,0,6.47091913223267,NA
959,80,1,0,0,0,4.02252006530762,1
959,81,1,1,0,0,-4.77508878707886,1
959,82,0,1,0,0,-2.40451407432556,1
959,83,0,1,0,0,2.57503700256348,0
959,84,0,0,1,0,-8.77655601501465,0
959,85,0,0,1,0,2.88767790794373,0
960,79,1,0,0,1,1.00017201900482,NA
960,80,0,0,0,1,-5.0275411605835,1
960,81,1,0,0,1,3.01882696151733,0
960,82,0,0,0,1,1.18273401260376,1
960,83,1,0,0,1,0.579402923583984,0
960,84,1,0,0,1,0.0116482004523277,1
960,85,1,0,0,1,-0.765237808227539,1
961,79,1,1,1,4,-2.76300597190857,NA
961,80,1,1,1,4,-1.69842004776001,1
961,81,1,0,2,4,-2.77487397193909,1
961,82,1,0,1,5,0.825962126255035,1
961,83,1,0,1,4,0.70842170715332,1
961,84,1,0,0,4,-0.100696600973606,1
961,85,1,0,0,3,5.80261182785034,1
962,79,1,0,0,0,-1.12461495399475,NA
962,80,1,1,0,0,6.29761219024658,1
962,81,1,1,0,0,-2.84215497970581,1
962,82,1,1,0,0,-2.31106996536255,1
962,83,1,0,1,0,-0.367336302995682,1
962,84,0,0,1,0,-0.77821159362793,1
962,85,1,0,1,0,1.12577402591705,0
963,79,1,0,0,0,-0.456169098615646,NA
963,80,1,0,0,0,1.60472095012665,1
963,81,1,0,0,0,1.0707780122757,1
963,82,1,0,0,0,3.5108380317688,1
963,83,1,0,0,0,-0.48669621348381,1
963,84,1,1,0,0,-11.0000495910645,1
963,85,1,1,0,0,5.75658416748047,1
964,79,1,0,1,0,2.38128304481506,NA
964,80,1,1,1,0,0.46540829539299,1
964,81,1,1,0,1,-4.40295219421387,1
964,82,0,1,0,1,0.219690293073654,1
964,83,0,0,1,1,-19.5804805755615,0
964,84,1,0,1,1,6.26584100723267,0
964,85,0,1,1,1,14.6512203216553,1
965,79,1,0,0,0,-11.2502202987671,NA
965,80,1,1,0,0,-9.38190078735352,1
965,81,0,1,0,0,-7.58238220214844,1
965,82,0,1,1,0,-6.32355880737305,0
965,83,0,1,1,0,0.359294891357422,0
965,84,0,1,1,0,7.50310897827148,0
965,85,0,0,1,1,26.6756496429443,0
966,79,1,0,0,2,3.41573309898376,NA
966,80,1,0,0,2,2.74600791931152,1
966,81,1,0,0,2,1.21590197086334,1
966,82,1,0,0,1,0.852109909057617,1
966,83,1,0,0,1,-4.31994104385376,1
966,84,1,0,0,1,-3.27897596359253,1
966,85,1,0,0,1,-0.630842208862305,1
967,79,1,0,0,1,-14.4345703125,NA
967,80,1,0,0,0,-16.0631504058838,1
967,81,1,0,0,0,44.7149887084961,1
967,82,1,0,0,0,37.3598594665527,1
967,83,0,0,0,0,-14.906590461731,1
967,84,0,0,0,0,-14.7139701843262,0
967,85,1,0,0,0,-21.956579208374,0
968,79,0,1,0,0,6.09811210632324,NA
968,80,0,0,1,0,5.89002990722656,0
968,81,0,0,1,0,-2.52953600883484,0
968,82,0,1,1,0,8.75531387329102,0
968,83,0,1,0,1,7.38494110107422,0
968,84,1,0,1,1,-12.1246004104614,0
968,85,1,0,1,1,-13.4742603302002,1
969,79,1,0,0,0,-0.00155259994789958,NA
969,80,1,0,0,0,-1.38337099552155,1
969,81,1,0,0,0,-2.16934394836426,1
969,82,1,0,0,0,-1.66745603084564,1
969,83,1,0,0,0,1.13444900512695,1
969,84,1,0,0,0,0.875911712646484,1
969,85,1,0,0,0,3.21135711669922,1
970,79,0,1,0,0,3.98420000076294,NA
970,80,0,1,0,0,1.20685696601868,0
970,81,0,0,1,0,-4.9773211479187,0
970,82,0,0,1,0,8.69080924987793,0
970,83,0,0,1,0,-3.5878279209137,0
970,84,0,0,0,1,-9.35586452484131,0
970,85,0,0,0,1,4.03914594650269,0
971,79,1,0,1,1,-1.51460802555084,NA
971,80,1,0,0,2,-2.06440711021423,1
971,81,1,0,0,2,-1.06799495220184,1
971,82,1,0,0,2,-0.0666503980755806,1
971,83,1,0,0,2,-0.787939071655273,1
971,84,1,0,0,2,-2.66141510009766,1
971,85,1,0,0,2,8.16301536560059,1
972,79,1,1,0,0,-0.313756912946701,NA
972,80,1,0,1,0,0.446548491716385,1
972,81,1,0,1,0,4.13852119445801,1
972,82,1,0,1,0,-1.98827195167542,1
972,83,1,0,0,1,0.265507698059082,1
972,84,1,0,0,1,-2.05317902565002,1
972,85,1,0,0,1,-0.495370894670486,1
973,79,0,1,1,0,-0.677549421787262,NA
973,80,0,2,1,0,-3.41564393043518,0
973,81,0,2,1,0,2.07570290565491,0
973,82,1,1,1,1,-2.86580300331116,0
973,83,0,0,2,1,1.02166604995728,1
973,84,0,0,2,1,2.3780689239502,0
973,85,0,1,1,2,1.48355495929718,0
974,79,1,0,0,3,-0.913830816745758,NA
974,80,1,0,0,2,0.388696700334549,1
974,81,0,0,0,2,13.243709564209,1
974,82,0,0,0,2,-3.2766809463501,0
974,83,0,0,0,2,0.0312338005751371,0
974,84,1,0,0,2,-9.51143264770508,0
974,85,1,0,0,2,0.0383072011172771,1
975,79,0,0,1,0,0.0870037004351616,NA
975,80,1,1,1,0,0.233408898115158,0
975,81,0,1,0,1,-0.537620484828949,1
975,82,0,1,0,1,5.04757499694824,0
975,83,0,0,1,1,0.521172523498535,0
975,84,0,0,1,1,-4.33939123153687,0
975,85,1,0,1,1,-1.01215004920959,0
976,79,1,0,0,2,3.29606604576111,NA
976,80,1,0,0,1,-3.28331708908081,1
976,81,1,0,0,1,-3.14755201339722,1
976,82,1,0,0,1,-1.73728597164154,1
976,83,1,0,0,1,-2.50410199165344,1
976,84,1,0,0,0,-0.742196977138519,1
976,85,1,0,0,0,8.1183910369873,1
977,79,1,0,0,0,-0.82568359375,NA
977,80,1,0,0,0,-5.38917207717896,1
977,81,1,0,0,0,-1.082927942276,1
977,82,1,0,0,0,2.49188590049744,1
977,83,1,0,0,0,4.63467788696289,1
977,84,1,1,0,0,2.65409088134766,1
977,85,1,2,0,0,-2.4828679561615,1
978,79,0,0,0,0,-10.7725496292114,NA
978,80,0,1,0,0,-2.66043901443481,0
978,81,0,1,0,0,3.42213106155396,0
978,82,0,1,0,0,3.29006600379944,0
978,83,0,0,1,0,1.56579196453094,0
978,84,0,0,1,1,5.35199022293091,0
978,85,0,0,1,0,-0.196998596191406,0
979,79,0,0,0,0,70.0525512695312,NA
979,80,1,0,0,0,11.63148021698,0
979,81,1,0,0,0,-25.3777008056641,1
979,82,0,0,0,0,30.5765590667725,1
979,83,1,0,0,0,-30.7455101013184,0
979,84,1,0,0,0,-29.6132202148438,1
979,85,1,0,0,0,-26.5241394042969,1
980,79,1,0,0,1,0.612150192260742,NA
980,80,1,0,0,1,-13.1123695373535,1
980,81,1,0,0,1,-10.284460067749,1
980,82,1,0,0,1,-13.439829826355,1
980,83,1,0,0,1,-13.3327302932739,1
980,84,1,0,0,1,-2.17697691917419,1
980,85,1,0,0,0,51.7341995239258,1
981,79,1,0,0,0,-2.01246809959412,NA
981,80,1,1,0,0,-1.1549129486084,1
981,81,1,1,0,0,-2.69697189331055,1
981,82,1,1,0,0,-0.812789916992188,1
981,83,1,0,1,0,5.61597394943237,1
981,84,1,0,1,0,1.02588701248169,1
981,85,1,0,1,0,0.0352879017591476,1
982,79,0,0,0,3,1.70467603206635,NA
982,80,0,0,0,3,-2.12865591049194,0
982,81,0,0,0,3,1.37634301185608,0
982,82,0,0,0,2,-3.91258597373962,0
982,83,0,0,0,2,-0.985353529453278,0
982,84,0,0,0,2,-1.20536601543427,0
982,85,1,0,0,1,5.15094614028931,0
983,79,1,0,0,0,-0.0344476997852325,NA
983,80,1,0,0,0,3.70854902267456,1
983,81,1,1,0,0,-1.41162800788879,1
983,82,1,1,0,0,-0.372496604919434,1
983,83,1,1,0,0,0.738788604736328,1
983,84,1,0,1,0,-3.59708499908447,1
983,85,1,1,1,0,0.96831887960434,1
984,79,0,0,0,3,-1.51744294166565,NA
984,80,1,0,0,3,-1.63425600528717,0
984,81,1,0,0,3,-3.71648406982422,1
984,82,1,0,0,2,-0.992775022983551,1
984,83,1,0,0,2,-0.47499281167984,1
984,84,1,0,0,1,4.58053588867188,1
984,85,1,0,0,1,3.75541710853577,1
985,79,0,0,0,0,-2.02328896522522,NA
985,80,0,0,0,0,-3.24219298362732,0
985,81,0,0,0,0,-0.451442688703537,0
985,82,0,0,0,0,-1.14057695865631,0
985,83,0,0,0,0,0.528379380702972,0
985,84,0,0,0,0,0.90776252746582,0
985,85,0,0,0,0,5.42136192321777,0
986,79,1,0,0,1,-3.4315550327301,NA
986,80,0,0,0,1,-1.63917696475983,1
986,81,1,0,0,1,1.01360297203064,0
986,82,1,0,0,1,0.645717620849609,1
986,83,1,0,0,1,-1.27069497108459,1
986,84,1,0,0,1,1.28369104862213,1
986,85,0,0,0,1,3.3984169960022,1
987,79,1,0,0,1,-1.82265996932983,NA
987,80,1,0,0,1,-1.12882196903229,1
987,81,0,0,0,0,-0.955907821655273,1
987,82,0,0,0,0,-0.582866728305817,0
987,83,0,0,0,0,-0.242902800440788,0
987,84,1,0,0,0,1.43590199947357,0
987,85,1,0,0,0,3.29725790023804,1
988,79,1,0,0,0,-4.20881986618042,NA
988,80,1,1,0,0,-1.92358601093292,1
988,81,1,1,0,0,0.229166001081467,1
988,82,1,2,0,0,-1.20023894309998,1
988,83,1,1,1,0,3.68384194374084,1
988,84,1,1,1,0,2.42861890792847,1
988,85,1,0,1,1,0.991022109985352,1
989,79,1,1,0,3,1.38410604000092,NA
989,80,1,0,0,3,1.58035099506378,1
989,81,1,0,0,3,-3.40046095848083,1
989,82,1,0,0,3,2.31347298622131,1
989,83,1,0,0,2,-0.76371568441391,1
989,84,1,0,0,2,-0.496389389038086,1
989,85,1,0,0,1,-0.617368698120117,1
990,79,0,0,0,0,-2.74394989013672,NA
990,80,1,0,0,0,2.00033593177795,0
990,81,1,0,0,0,0.212669402360916,1
990,82,1,0,0,0,2.95217108726501,1
990,83,0,0,0,0,1.17977499961853,1
990,84,1,0,0,0,-0.657852172851562,0
990,85,1,0,0,0,-2.94315004348755,1
991,79,1,0,0,2,-0.111515000462532,NA
991,80,1,0,0,2,-0.89350700378418,1
991,81,1,0,0,2,-2.70811700820923,1
991,82,1,0,0,1,-9.97688674926758,1
991,83,1,0,0,1,3.23113799095154,1
991,84,1,0,0,1,3.53581595420837,1
991,85,1,0,0,0,6.92306709289551,1
992,79,0,0,0,0,3.94103407859802,NA
992,80,0,0,0,0,3.18003702163696,0
992,81,0,0,0,0,1.42945098876953,0
992,82,0,0,0,0,-9.53718280792236,0
992,83,0,0,0,0,0.437295913696289,0
992,84,0,0,0,0,-1.87204599380493,0
992,85,0,0,0,0,2.42140793800354,0
993,79,1,0,0,1,-8.18379592895508,NA
993,80,1,0,0,1,1.36308705806732,1
993,81,1,0,0,1,9.63322830200195,1
993,82,1,0,0,1,18.322639465332,1
993,83,1,1,0,1,5.27229690551758,1
993,84,1,0,0,1,-10.4545001983643,1
993,85,1,0,0,1,-15.9529495239258,1
994,79,1,0,0,3,-13.2507696151733,NA
994,80,1,0,0,3,-35.2633018493652,1
994,81,0,0,0,3,3.94914197921753,1
994,82,0,0,0,3,-13.3683204650879,0
994,83,0,0,0,3,-9.63088607788086,0
994,84,0,0,0,3,31.498420715332,0
994,85,1,0,0,3,36.0657081604004,0
995,79,0,1,0,0,-0.79374498128891,NA
995,80,1,1,0,0,-0.375711411237717,0
995,81,1,1,1,0,0.416736602783203,1
995,82,0,1,1,0,-0.229087799787521,1
995,83,1,1,1,0,-0.0300293006002903,0
995,84,1,0,1,1,-1.07589495182037,1
995,85,1,1,1,1,2.08772897720337,1
996,79,1,1,0,0,-2.60881805419922,NA
996,80,1,0,1,0,-5.16437101364136,1
996,81,1,0,1,0,-4.46805381774902,1
996,82,1,0,1,0,-3.25825500488281,1
996,83,1,0,0,1,1.75564205646515,1
996,84,1,0,0,1,6.34192323684692,1
996,85,1,0,0,1,7.40193605422974,1
997,79,1,0,0,0,-4.69389677047729,NA
997,80,1,0,0,0,-1.85144805908203,1
997,81,1,1,0,0,-1.56306099891663,1
997,82,1,1,0,0,0.415119200944901,1
997,83,1,1,0,0,3.20699310302734,1
997,84,1,1,1,0,5.09218597412109,1
997,85,1,1,1,0,-0.605888426303864,1
998,79,1,0,0,2,-0.0948133021593094,NA
998,80,1,0,0,2,-0.364991188049316,1
998,81,1,0,0,2,-1.9854439496994,1
998,82,1,0,0,2,-1.92495203018188,1
998,83,1,0,0,2,-2.45069003105164,1
998,84,1,0,0,1,-0.489533394575119,1
998,85,1,0,0,0,7.31042098999023,1
999,79,0,0,0,2,3.91322302818298,NA
999,80,0,0,0,2,-1.21159100532532,0
999,81,0,0,0,1,0.486164093017578,0
999,82,1,0,0,1,0.554011285305023,0
999,83,0,0,0,1,0.430359810590744,1
999,84,0,0,0,0,1.27432596683502,0
999,85,1,0,0,0,-5.44649076461792,0
1000,79,0,0,0,2,-1.63016295433044,NA
1000,80,0,0,0,2,2.10006093978882,0
1000,81,1,0,0,2,2.35532808303833,0
1000,82,1,0,0,2,2.74154305458069,1
1000,83,1,0,0,2,-1.3590339422226,1
1000,84,1,0,0,2,-2.03137588500977,1
1000,85,1,0,0,1,-2.17635703086853,1
1001,79,1,1,0,0,-0.0493889003992081,NA
1001,80,1,1,1,0,0.973392486572266,1
1001,81,0,1,1,0,-0.0592784993350506,1
1001,82,0,1,1,0,-2.08861303329468,0
1001,83,0,0,1,1,0.33246898651123,0
1001,84,0,0,1,1,-3.23987889289856,0
1001,85,1,0,1,1,4.13129997253418,0
1002,79,1,0,0,0,-1.2686220407486,NA
1002,80,1,0,0,0,-0.715434074401855,1
1002,81,1,0,0,0,-2.00942993164062,1
1002,82,1,0,0,0,0.926452577114105,1
1002,83,1,0,0,0,0.391083687543869,1
1002,84,1,0,0,0,1.0288610458374,1
1002,85,1,0,0,0,1.64708602428436,1
1003,79,1,0,0,3,1.21342504024506,NA
1003,80,1,0,0,3,-0.559017181396484,1
1003,81,1,0,0,2,-1.89387500286102,1
1003,82,1,0,0,2,-3.91915893554688,1
1003,83,1,0,0,1,4.91351318359375,1
1003,84,1,0,0,1,-0.109275802969933,1
1003,85,1,0,0,1,0.354393005371094,1
1004,79,0,1,0,2,-0.615627288818359,NA
1004,80,0,1,0,2,-0.990923881530762,0
1004,81,1,1,0,2,0.237643197178841,0
1004,82,0,0,1,2,0.306701689958572,1
1004,83,0,0,1,2,0.698013305664062,0
1004,84,0,0,1,1,0.142774596810341,0
1004,85,0,0,0,2,0.221420302987099,0
1005,79,0,1,0,0,2.45907402038574,NA
1005,80,0,1,0,0,-0.740663528442383,0
1005,81,0,1,1,0,1.0599000453949,0
1005,82,0,1,1,0,-4.83392715454102,0
1005,83,0,1,1,0,-1.20332002639771,0
1005,84,0,0,1,1,0.152202606201172,0
1005,85,1,0,1,1,3.10672998428345,0
1006,79,0,0,0,2,28.3994007110596,NA
1006,80,0,0,0,2,10.1456298828125,0
1006,81,0,0,0,1,-12.2965497970581,0
1006,82,0,0,0,1,-9.40409088134766,0
1006,83,0,0,0,2,-22.9755001068115,0
1006,84,0,0,0,2,10.6540498733521,0
1006,85,0,0,0,0,-4.52293395996094,0
1007,79,0,0,0,1,-5.58859300613403,NA
1007,80,0,0,0,1,5.96809387207031,0
1007,81,0,0,0,1,-4.11306810379028,0
1007,82,0,0,0,0,-18.9580497741699,0
1007,83,0,0,0,0,24.1893405914307,0
1007,84,0,0,0,0,6.37374114990234,0
1007,85,0,0,0,0,-7.8714451789856,0
1008,79,1,0,0,0,-5.78235816955566,NA
1008,80,1,1,0,0,-5.50417518615723,1
1008,81,1,1,0,0,-5.43494176864624,1
1008,82,0,1,0,0,0.263048201799393,1
1008,83,1,2,0,0,-0.629976272583008,0
1008,84,0,1,1,0,4.93332481384277,1
1008,85,1,0,2,0,12.1550798416138,0
1009,79,1,0,0,0,-0.32577508687973,NA
1009,80,1,0,0,0,-1.76490998268127,1
1009,81,1,0,0,0,-1.57265102863312,1
1009,82,1,0,0,0,-0.64079087972641,1
1009,83,1,0,0,0,0.856432020664215,1
1009,84,1,0,0,0,2.27862000465393,1
1009,85,1,0,0,0,1.16907298564911,1
1010,79,1,0,0,2,12.37380027771,NA
1010,80,1,0,0,2,2.12927508354187,1
1010,81,1,0,0,2,0.608982086181641,1
1010,82,1,0,0,2,-2.96103405952454,1
1010,83,1,0,0,1,-0.982952117919922,1
1010,84,1,0,0,1,-6.28345918655396,1
1010,85,1,0,0,1,-4.88460493087769,1
1011,79,1,0,0,2,1.26397800445557,NA
1011,80,1,0,0,2,0.585683822631836,1
1011,81,1,0,0,2,2.09503388404846,1
1011,82,1,0,0,2,0.0736713036894798,1
1011,83,1,0,0,2,-3.10304498672485,1
1011,84,1,0,0,2,-0.639966011047363,1
1011,85,1,0,0,2,-0.275357186794281,1
1012,79,0,0,0,3,3.0769259929657,NA
1012,80,0,0,0,2,2.71010088920593,0
1012,81,0,0,0,1,0.949484825134277,0
1012,82,0,0,0,0,-1.88168394565582,0
1012,83,0,0,0,0,-2.25950193405151,0
1012,84,0,0,0,0,-2.67037796974182,0
1012,85,0,0,0,0,0.0750532001256943,0
1013,79,1,1,0,0,-3.83985495567322,NA
1013,80,1,1,0,0,1.45566201210022,1
1013,81,1,1,1,0,-7.24581718444824,1
1013,82,1,1,1,0,-13.695520401001,1
1013,83,1,1,1,0,-5.43972396850586,1
1013,84,1,0,1,1,20.6666202545166,1
1013,85,1,0,1,1,8.0986442565918,1
1014,79,1,0,0,0,-7.25211000442505,NA
1014,80,1,0,0,0,-5.54034614562988,1
1014,81,1,0,0,0,-0.657752990722656,1
1014,82,1,0,0,0,-0.896900177001953,1
1014,83,1,0,0,0,1.67726099491119,1
1014,84,1,0,0,0,0.00697709992527962,1
1014,85,1,1,0,0,12.662859916687,1
1015,79,1,0,0,0,0.933902680873871,NA
1015,80,1,0,0,0,-3.67513298988342,1
1015,81,1,0,0,0,-1.68588602542877,1
1015,82,1,0,0,0,-2.57776093482971,1
1015,83,1,0,0,0,-0.12584300339222,1
1015,84,1,0,0,0,5.28804397583008,1
1015,85,1,0,0,0,1.84266698360443,1
1016,79,0,0,0,2,12.5849895477295,NA
1016,80,0,0,0,2,-5.28660106658936,0
1016,81,0,0,0,2,-3.84332299232483,0
1016,82,0,0,0,1,-7.89245796203613,0
1016,83,0,0,0,1,17.0962791442871,0
1016,84,0,0,0,1,-0.334823608398438,0
1016,85,0,0,0,1,-12.3240604400635,0
1017,79,0,0,0,1,-1.64165699481964,NA
1017,80,1,0,0,1,2.58927297592163,0
1017,81,0,0,0,1,-2.57523107528687,1
1017,82,1,0,0,0,-6.9608588218689,0
1017,83,1,0,0,0,2.83352994918823,1
1017,84,1,0,0,0,5.39106798171997,1
1017,85,1,0,0,0,0.363876312971115,1
1018,79,0,0,0,1,9.48872566223145,NA
1018,80,0,0,0,1,8.03103065490723,0
1018,81,0,0,0,1,3.56369400024414,0
1018,82,0,0,0,0,12.6651296615601,0
1018,83,0,0,0,0,5.04833793640137,0
1018,84,0,0,0,0,-18.4559707641602,0
1018,85,0,0,0,0,-20.340950012207,0
1019,79,1,0,0,0,2.24064588546753,NA
1019,80,1,0,0,0,0.493749588727951,1
1019,81,1,0,0,0,1.1781120300293,1
1019,82,1,0,0,0,-1.51622605323792,1
1019,83,1,0,0,0,-1.05269598960876,1
1019,84,1,0,0,0,-0.721872329711914,1
1019,85,1,0,0,0,-0.621717512607574,1
1020,79,0,0,0,5,20.4489402770996,NA
1020,80,0,0,0,5,-14.1013498306274,0
1020,81,0,0,0,5,6.90286302566528,0
1020,82,0,0,0,4,5.82028388977051,0
1020,83,1,0,0,3,-11.9047899246216,0
1020,84,0,0,0,3,-17.3640193939209,1
1020,85,0,0,0,2,10.1980695724487,0
1021,79,1,0,0,0,0.38677978515625,NA
1021,80,0,1,0,0,-0.734001219272614,1
1021,81,0,1,0,0,4.97948789596558,0
1021,82,0,1,0,0,5.21650314331055,0
1021,83,0,0,1,0,-0.388318985700607,0
1021,84,0,1,1,0,-0.671831071376801,0
1021,85,0,1,0,1,-8.78861618041992,0
1022,79,0,0,0,4,-4.12908220291138,NA
1022,80,0,0,0,4,2.66288590431213,0
1022,81,0,0,0,2,0.172479599714279,0
1022,82,0,0,0,0,0.707894325256348,0
1022,83,0,0,0,0,1.49085199832916,0
1022,84,0,0,0,0,1.13443100452423,0
1022,85,0,0,0,0,-2.03945899009705,0
1023,79,1,0,0,0,-16.9223003387451,NA
1023,80,1,0,0,0,-81.8748626708984,1
1023,81,1,0,0,0,-65.7019882202148,1
1023,82,1,0,0,0,-11.6405200958252,1
1023,83,0,0,0,0,18.7187995910645,1
1023,84,0,0,0,0,72.6731491088867,0
1023,85,0,0,0,0,84.7477035522461,0
1024,79,1,1,1,0,1.80269205570221,NA
1024,80,1,0,2,0,-0.460611313581467,1
1024,81,1,0,1,1,-1.39001500606537,1
1024,82,1,0,1,1,-0.0916061028838158,1
1024,83,1,0,0,2,-0.330045700073242,1
1024,84,1,0,0,2,0.506710112094879,1
1024,85,1,0,0,2,-0.0371208004653454,1
1025,79,0,0,0,0,20.9967403411865,NA
1025,80,0,0,0,0,-0.210548400878906,0
1025,81,0,0,0,0,-6.36338996887207,0
1025,82,1,0,0,0,-2.57594299316406,0
1025,83,1,0,0,0,-1.28480100631714,1
1025,84,1,0,0,0,-8.09035301208496,1
1025,85,1,0,0,0,-2.47170996665955,1
1026,79,1,0,0,1,-0.39518740773201,NA
